epoch,train_mae,val_mae
0,1.0606653541326523,0.9198969602584839
1,0.8799256473779679,0.9334006011486053
2,0.8335633724927902,0.8390101343393326
3,0.8076264530420303,0.8604176640510559
4,0.7627533876895904,0.7419204413890839
5,0.7189317178726197,0.8118172809481621
6,0.683791167140007,0.6658877059817314
7,0.6606577932834625,0.641562320291996
8,0.5988016554713249,0.6064478158950806
9,0.5614271840453148,0.5826692804694176
10,0.5332218471169472,0.5737365782260895
11,0.5117071929574013,0.5237568616867065
12,0.4835279652476311,0.47516225278377533
13,0.450596441924572,0.48227765783667564
14,0.453003491461277,0.4544656313955784
15,0.4149570375680923,0.4415523447096348
16,0.40217899322509765,0.4521641694009304
17,0.3769450703263283,0.3943857066333294
18,0.364607560634613,0.37885846570134163
19,0.36724951058626176,0.4070347025990486
20,0.34167924225330354,0.3623606376349926
21,0.3331558087468147,0.3540457598865032
22,0.31493952482938764,0.3486188314855099
23,0.33380639389157296,0.36713580414652824
24,0.3021133176982403,0.3529988154768944
25,0.29916454970836637,0.3626426234841347
26,0.28917895644903185,0.336981438100338
27,0.2884268306195736,0.3508269339799881
28,0.27641297280788424,0.33668946847319603
29,0.26907306104898454,0.3431222438812256
30,0.26570748642086983,0.3625071421265602
31,0.26885207787156107,0.3144374489784241
32,0.25473773762583735,0.36542240902781487
33,0.25086379423737526,0.3216501772403717
34,0.2562234565615654,0.3348992168903351
35,0.23947245463728906,0.3294259235262871
36,0.22801661655306815,0.3152013160288334
37,0.2298980876803398,0.30936555191874504
38,0.23981524422764777,0.35562005639076233
39,0.23104995369911194,0.332112368196249
40,0.21477921217679977,0.297218706458807
41,0.2108907623589039,0.30788349732756615
42,0.20949125722050665,0.35391268506646156
43,0.2164062362909317,0.3003867082297802
44,0.20186978146433832,0.3049893416464329
45,0.20175184324383735,0.29706788808107376
46,0.19140556827187538,0.3314853385090828
47,0.19574527710676193,0.3135788142681122
48,0.19298371106386183,0.29332852736115456
49,0.18524913400411605,0.31284909322857857
50,0.17670918509364128,0.3029138632118702
51,0.1837227562069893,0.2870200164616108
52,0.17072528421878816,0.28824878111481667
53,0.17064709708094597,0.28886768966913223
54,0.16874837540090085,0.3059571720659733
55,0.1681336260586977,0.29559630155563354
56,0.16037293195724486,0.28462840616703033
57,0.16269489400088788,0.28545403853058815
58,0.15677301451563835,0.2892245799303055
59,0.158797150477767,0.2932695671916008
60,0.15493091568350792,0.2826447393745184
61,0.15414651192724704,0.3232169970870018
62,0.1557184027135372,0.2794227562844753
63,0.1432353961467743,0.28851694241166115
64,0.14612574607133866,0.27988530322909355
65,0.14387065455317496,0.2821322903037071
66,0.1426027014106512,0.2897770293056965
67,0.13297868475317956,0.30021313950419426
68,0.13352640062570573,0.272566519677639
69,0.13242759093642234,0.28770700097084045
70,0.12965404339134692,0.26888197660446167
71,0.13458250895142554,0.27523068711161613
72,0.12692869886755942,0.2865423131734133
73,0.12707202099263668,0.2883288636803627
74,0.12148146696388722,0.27569387666881084
75,0.11927078552544117,0.2754417471587658
76,0.1183291282504797,0.27257905527949333
77,0.12164926193654538,0.27397215738892555
78,0.11099489420652389,0.2752075642347336
79,0.12477320052683354,0.27518655359745026
80,0.09356770843267441,0.27364956587553024
81,0.08516320630908013,0.2759002223610878
82,0.07953666340559722,0.27766676619648933
83,0.07950074899941682,0.2722264789044857
84,0.07934669584035874,0.2701822277158499
85,0.07412533927708864,0.27194528840482235
86,0.07549603935331106,0.27386313304305077
87,0.07543790485709906,0.2716579530388117
88,0.07489465154707432,0.2717062868177891
89,0.06355703022331,0.2710765227675438
90,0.0572243220359087,0.2698069252073765
91,0.05332065261900425,0.2705886550247669
92,0.05141118664294481,0.2716640271246433
93,0.05308474604040384,0.2703017871826887
94,0.0500810507312417,0.2705690264701843
95,0.04962355349212885,0.270919481292367
96,0.048577777072787286,0.2726592067629099
97,0.04865152962505817,0.27351950481534004
98,0.04268039081245661,0.2715256977826357
99,0.03957416418939829,0.2706862725317478
100,0.03832748781889677,0.27063681185245514
101,0.038363750893622636,0.27072604186832905
102,0.03686533939093351,0.2715895138680935
103,0.0356849005445838,0.2716341111809015
104,0.03641050353646278,0.2708479221910238
105,0.036607393547892574,0.2726694084703922
106,0.03411961227655411,0.2709849774837494
107,0.03165976546704769,0.2707621809095144
108,0.02979797199368477,0.27164640091359615
109,0.029402935672551395,0.2709203418344259
110,0.028850490227341652,0.2711794935166836
111,0.028547089230269194,0.2714556660503149
112,0.028029622733592986,0.27155923284590244
113,0.02838283040560782,0.27170610055327415
114,0.027770682480186226,0.2713441364467144
115,0.027346398793160916,0.27162662521004677
116,0.025516937375068664,0.27159870229661465
117,0.024940347215160728,0.27141815051436424
118,0.024783334909006954,0.27159832790493965
119,0.024599650334566833,0.271396080031991
120,0.02414987275376916,0.27153903990983963
