epoch,train_mae,val_mae
0,21.58565971914646,22.069223251342773
1,21.573951974379277,22.028152770996094
2,21.55264545541949,22.295343856811524
3,21.512210137021224,21.945627975463868
4,21.457719127688787,22.048351669311522
5,21.44170381326591,21.818216857910155
6,21.335643886464887,21.589925689697267
7,20.976887373797663,21.12315231323242
8,20.571170553696895,21.838200912475585
9,20.389502398735655,20.364924011230467
10,19.945089019505325,20.16635353088379
11,20.01094862001132,20.035952911376953
12,19.48250058266969,20.73156410217285
13,19.595317773059406,19.645657577514648
14,19.053186534780316,19.11317687988281
15,18.959983429022596,18.75887535095215
16,18.36641717590062,17.78617027282715
17,17.62717011544557,17.773575744628907
18,16.973851803129755,16.50268989562988
19,16.322058905542423,16.85713768005371
20,15.808453315127212,15.75238784790039
21,15.219957663949613,15.666922798156738
22,14.819643214740584,15.000005950927735
23,14.603528377229134,15.12192497253418
24,14.589810320761352,15.11794506072998
25,14.110614472785882,14.239929237365722
26,13.960335807462709,14.44281524658203
27,13.942244403130186,13.892271423339844
28,13.785165947095482,13.951535301208496
29,13.680429948114716,13.990496520996095
30,13.61061613538624,13.847234268188476
31,13.507750907830433,13.402471771240235
32,13.322421774400018,13.432218132019043
33,13.15337911960298,13.437937927246093
34,12.985504665205964,13.132278060913086
35,12.750427043543453,12.664352836608886
36,12.599752679335333,12.693047103881836
37,12.389388928371194,12.629485664367676
38,12.291485718921223,12.136917190551758
39,12.134269182660939,12.381902046203614
40,12.088737648145287,12.183670082092284
41,11.936701496090508,11.900155563354492
42,11.849511720437919,11.795700187683105
43,11.81510248437392,11.825928115844727
44,11.746391355463889,11.83686710357666
45,11.708840378617818,11.706309432983398
46,11.663911532511753,11.705236625671386
47,11.62604668710084,11.671118049621581
48,11.619222539716063,11.649949645996093
49,11.6160582989718,11.637213554382324
50,14.887205182978537,14.18315788269043
51,13.23820218786729,12.654147453308106
52,13.044983374334015,12.592053451538085
53,12.82605388945183,12.107233390808105
54,12.385726937150533,12.134869956970215
55,12.407653116546902,12.648436088562011
56,12.138183956652616,12.14059986114502
57,11.904195329784292,12.383428344726562
58,11.719294413001137,10.680697402954102
59,10.866689243147858,10.275660858154296
60,10.727571259557674,9.77223217010498
61,9.659442969128094,9.416369552612304
62,9.30960801639388,9.198334350585938
63,8.817179325407585,7.9546166610717775
64,8.49006468004885,8.724596138000487
65,7.900637938912991,7.806015663146972
66,7.7122101699356485,7.669744453430176
67,7.151185989379883,7.217717399597168
68,7.240946351954367,6.459806022644043
69,6.682614955226932,6.455912666320801
70,6.768092611194712,6.620902633666992
71,6.721749297285502,6.626689491271972
72,6.470462647159542,7.542916450500488
73,6.127569861116663,6.616066722869873
74,6.150514682837292,5.654547653198242
75,6.035786299578912,6.14418478012085
76,6.060070080039775,6.121825618743896
77,5.84252815330978,6.4141398048400875
78,5.704747714827546,6.532113285064697
79,5.5902504034801925,5.518017673492432
80,5.559335337275952,5.617199401855469
81,5.372692656728018,5.089034976959229
82,5.312966650566168,5.048472442626953
83,5.417368838217406,5.747612056732177
84,5.246058417632517,5.222227897644043
85,5.220148934727222,5.199200611114502
86,5.082429725511939,5.31051872253418
87,5.074221754496077,4.617064208984375
88,4.892599065746881,4.938191623687744
89,4.836377259904304,4.739941101074219
90,4.7944038399552875,5.0248226547241215
91,4.877857725177191,4.430379638671875
92,4.776971568048528,4.920765228271485
93,4.716267952876809,5.13561450958252
94,4.629492002250874,4.427577838897705
95,4.683003069025226,4.531845378875732
96,4.3770324740789635,4.543513660430908
97,4.491672690990752,4.621820640563965
98,4.3581436482150995,4.143668880462647
99,4.315825065680309,4.723373966217041
100,4.248954291892263,4.266749877929687
101,4.230895131035188,4.242760448455811
102,4.224974345316929,4.459026069641113
103,4.15140826512227,4.493931980133056
104,4.114653351032628,4.30066162109375
105,4.066577307945859,4.168354892730713
106,3.9940419956646136,4.012701892852784
107,3.9617058576735773,3.918510341644287
108,3.8800682156486848,4.050559387207032
109,3.8463307882832214,4.077577209472656
110,3.8297568971076896,3.8387405014038087
111,3.739581004708214,4.062901763916016
112,3.717234723335874,3.8240791893005373
113,3.649257370855956,3.6581649494171145
114,3.6494070702949455,3.810334186553955
115,3.6055520256008724,3.6087649726867674
116,3.5784345095136523,3.631530418395996
117,3.5556098929548687,3.523624496459961
118,3.4875777274106454,3.5144024181365965
119,3.43965476804075,3.5507684898376466
120,3.4337904284485674,3.4222562217712404
121,3.404304934813913,3.5147276592254637
122,3.3847547041631376,3.6192769622802734
123,3.3632727196786254,3.492719945907593
124,3.339801499273925,3.464827537536621
125,3.309791721073927,3.4195649814605713
126,3.2567126983034926,3.257775974273682
127,3.229284480609725,3.3942446327209472
128,3.2369018444972757,3.4042481327056886
129,3.199776010175722,3.401772346496582
130,3.18971556688832,3.2964885139465334
131,3.163988151381501,3.2698445606231687
132,3.136162757873535,3.2496632289886476
133,3.1168067265400845,3.2712756538391115
134,3.0998556234140313,3.2532875633239744
135,3.0801803158447805,3.2203371715545654
136,3.077320217031293,3.199343376159668
137,3.0537879867891293,3.1670947742462157
138,3.0400519898507445,3.1717911624908446
139,3.041223327670477,3.1671288776397706
140,3.017955708292733,3.1257161903381347
141,3.0123019724820566,3.15541558265686
142,3.0059718199535808,3.1384775257110595
143,2.992496089597719,3.1309659576416013
144,2.9849677634450185,3.1166354751586915
145,2.983497440287497,3.12649263381958
146,2.977612617796501,3.1180600929260254
147,2.977381729446681,3.1191179752349854
148,2.9719803691965287,3.1139308261871337
149,2.9698465229135698,3.1138572025299074
150,5.686295135886268,4.2877889823913575
151,4.302425279026538,4.132173652648926
152,4.403125642675214,4.827580661773681
153,4.233642314387634,4.425916290283203
154,4.203695750869481,4.524043464660645
155,4.200984461117635,4.110971717834473
156,4.200246281328455,3.6922630310058593
157,4.703608514988317,4.3648654556274415
158,4.367002109510708,4.811448307037353
159,4.2385943442319345,4.012480201721192
160,4.121930213101142,4.066516799926758
161,4.898332030372282,4.058048877716065
162,4.224961616296683,5.024669952392578
163,4.258040324776574,4.154367198944092
164,4.262358207618241,4.249429607391358
165,4.67289707723972,3.9016536331176757
166,4.287314022536826,3.79738582611084
167,4.171190500259399,4.153137073516846
168,4.189821236956436,4.069394912719726
169,4.022787870559017,4.366291847229004
170,4.185368869156964,3.702755184173584
171,3.9377676048110017,3.8622844505310057
172,4.0256998327981055,4.1907064247131345
173,3.8622679119616485,4.28708122253418
174,4.039533741706241,3.5422428035736084
175,3.822280774074318,4.652486801147461
176,3.8844436839618512,3.8575085258483885
177,3.7680856506381413,3.4911737728118895
178,3.7622733348238784,4.023454971313477
179,3.8435452765068123,3.724832983016968
180,3.633027182216138,3.870026454925537
181,4.0326791970075755,3.326337423324585
182,3.6252187079032967,3.8628681182861326
183,3.665788441632701,4.221492824554443
184,3.7420177523013765,4.255957050323486
185,3.5734290802373296,3.308452205657959
186,3.4782861123042825,3.657459201812744
187,3.5560149260326823,3.31231650352478
188,3.3750036986528245,3.32892258644104
189,3.6393746042673567,4.180213985443115
190,3.4152864903475333,3.810996036529541
191,3.4164586615773427,3.4463218879699706
192,3.285390427682252,3.6173568248748778
193,3.4572613154892373,4.096764411926269
194,3.4677551277970844,4.105169334411621
195,3.558214769954175,3.098977737426758
196,3.3691100968723804,3.283183355331421
197,3.629146951489744,3.8753124332427977
198,3.445647617356967,3.4889357566833494
199,3.487660572592136,3.0571831035614014
200,3.3056589670940837,3.4094229221343992
201,3.2161003235167107,3.9238498497009275
202,3.1409082391620737,3.0794902896881102
203,3.099205795642549,3.720067024230957
204,3.4410426279084874,3.133558177947998
205,3.116558528579442,2.9960826587677003
206,3.1643185467846626,4.403045444488526
207,3.349506264239286,3.182216377258301
208,3.002904666208588,3.1995685863494874
209,3.1517802403036472,3.0478412914276123
210,3.0822946265735456,3.6344388580322264
211,3.1188058114684787,3.0662171459197998
212,3.136400570911644,3.0874491691589356
213,2.943946150551855,3.189862680435181
214,2.9083858316978524,3.0438729763031005
215,3.276430539325275,4.388497352600098
216,2.9782981070797,2.7690716361999512
217,2.780355206633036,3.298252534866333
218,2.853008844156181,2.8850389385223387
219,2.8912122207405293,3.7518185329437257
220,3.137208603124703,3.1720292282104494
221,2.9993620741683826,3.2126386260986326
222,2.970649658051212,2.8819864177703858
223,2.794367737474695,2.8987895965576174
224,2.706661958610062,2.913828258514404
225,2.712398322282639,3.2072093200683596
226,3.0171761048578585,2.6677345180511476
227,2.726917758452154,2.6552551555633546
228,2.786764054171807,2.8867812252044676
229,2.674949032015505,2.787202138900757
230,2.690612480703708,2.7645001792907715
231,2.736008610345621,2.7994739627838134
232,2.704414040641447,3.2896387481689455
233,2.664482952219195,3.1743712043762207
234,2.810699281439317,2.7158772945404053
235,2.5657670540092266,2.4661237716674806
236,2.4711455686957433,2.9905741024017334
237,2.5134868020504975,2.3950229835510255
238,2.4805912095888525,2.3493926620483396
