epoch,train_mae,val_mae
0,4.375609885215759,1.4806010103225709
1,1.5811042584180832,1.2099027401208877
2,1.3875226545929908,1.3616411530971526
3,1.2958336210846901,1.0577331340312959
4,1.2059728506207466,1.1549998956918717
5,1.073508358180523,1.1703848892450333
6,1.0133143088817596,0.7944583320617675
7,0.9213769075870514,0.7158983135223389
8,0.8245447301864623,0.6661948162317276
9,0.790015332609415,0.6220480164885521
10,0.7851667134463787,0.8498608946800232
11,0.7091866575777531,0.6533304637670517
12,0.7046278331875802,0.8912461906671524
13,0.6607511092126369,0.7748734080791473
14,0.6264431066215038,0.5375032466650009
15,0.6283896993100643,0.6258531868457794
16,0.6143512809872628,0.4476688078045845
17,0.5692333264350891,0.5285613903403282
18,0.5686773863136768,0.563548669219017
19,0.5433026361763478,0.5261741265654564
20,0.5375822566747666,0.42857602566480635
21,0.5195533823668956,0.5205525743961334
22,0.5055262528955936,0.40465072691440584
23,0.5034673786163331,0.42153989523649216
24,0.5076025225520134,0.46635219842195513
25,0.4829123870432377,0.5338843715190887
26,0.47223312908411025,0.4191193622350693
27,0.4857953960597515,0.4295104494690895
28,0.45004537507891657,0.5503516763448715
29,0.45294793450832366,0.3570965549349785
30,0.43119732627272606,0.35256632179021835
31,0.4324393490701914,0.3709472292661667
32,0.41623495015501977,0.3584270909428596
33,0.41821169751882553,0.44969513148069384
34,0.4061580610126257,0.33862184822559355
35,0.4243237166255712,0.35021750926971434
36,0.3911203874796629,0.3186375257372856
37,0.38860836589336395,0.33765939980745313
38,0.4030535419136286,0.3221454110741615
39,0.3931358208954334,0.30397949680686
40,0.38556494762003424,0.3161344999074936
41,0.36592044167220594,0.39967893570661545
42,0.3809708038121462,0.4544349902868271
43,0.3653977174013853,0.334477005302906
44,0.3723350483626127,0.32455741733312604
45,0.36087468153238295,0.3195145756006241
46,0.36418164560198785,0.28339276686310766
47,0.3614657172709703,0.3032867228984833
48,0.3560134274363518,0.2773880369961262
49,0.35225482362508775,0.32029664754867554
50,0.3469005262851715,0.3342665073275566
51,0.33852652414143086,0.29041886642575265
52,0.3587615619003773,0.25808529049158097
53,0.327821955665946,0.2860824833810329
54,0.33862916599214077,0.2873970206081867
55,0.3366406076699495,0.25670067220926285
56,0.32474947080016137,0.3123627135157585
57,0.32983445167541503,0.3873734480142593
58,0.33028943282365797,0.2563517367839813
59,0.3263015851825476,0.251599902510643
60,0.31149585473537444,0.2537515963613987
61,0.3272066008448601,0.2590891654789448
62,0.3163692178577185,0.24737620383501052
63,0.30341795869171617,0.2607365734875202
64,0.321957484126091,0.24341875046491623
65,0.31715125258266924,0.2848895463347435
66,0.30549080881476404,0.29272360980510714
67,0.31025825908780097,0.3774949824810028
68,0.3139359884262085,0.2695031051337719
69,0.3076802663207054,0.3758209386467934
70,0.3028373080343008,0.4397905695438385
71,0.30116732631623744,0.27471640199422837
72,0.3084754224270582,0.2651988232135773
73,0.3038964380174875,0.26801891803741457
74,0.3017626829892397,0.272176700681448
75,0.30281570288538934,0.3195266681909561
76,0.20792452843487264,0.1995990538597107
77,0.20630395931005477,0.2191971568763256
78,0.21097469145059586,0.24125806152820586
79,0.20277529047429563,0.19263912126421928
80,0.2082920868843794,0.1998690775036812
81,0.20503043404221535,0.28196891069412233
82,0.2023947789669037,0.2349068593978882
83,0.20981003518402577,0.22962122201919555
84,0.20499648195505143,0.20970858693122862
85,0.20263609164208174,0.20252629190683366
86,0.20028341327607632,0.1873159274458885
87,0.19712956781685353,0.19170702531933784
88,0.20340049247443676,0.18849004581570625
89,0.20200541977584363,0.2530901603400707
90,0.1934875652194023,0.18221861377358436
91,0.1979084447622299,0.1796533066034317
92,0.1959523433819413,0.19585814580321312
93,0.19439681390672922,0.18716712832450866
94,0.1940108286216855,0.20459257140755654
95,0.19322753185778857,0.1842669789493084
96,0.1928018767684698,0.2033793433010578
97,0.18527695120871068,0.17113955140113832
98,0.19249079128354787,0.19567472547292708
99,0.19127791450917722,0.24994055643677712
100,0.1926320993155241,0.1787264896929264
101,0.1928880968987942,0.18371277257800103
102,0.18824312239140273,0.18075256928801536
103,0.19936697551608085,0.19522507309913636
104,0.19056840588152407,0.1898464924097061
105,0.18581992610543965,0.23112256556749344
106,0.18536539055407047,0.1792159716784954
107,0.18939025929570197,0.17782472655177117
108,0.18815000355243683,0.18299794614315032
109,0.14757335188239812,0.1622280240058899
110,0.14967701254040003,0.17847416222095489
111,0.14861929170787336,0.1563593504577875
112,0.15058164540678262,0.15460958190262317
113,0.14608841563761235,0.17387524142861366
114,0.147640596203506,0.17450811639428138
115,0.1454854632243514,0.1599541499465704
116,0.14522470065951348,0.14938517592847347
117,0.14694909143447876,0.18794477507472038
118,0.14768492117524146,0.15536346957087516
119,0.14393884282559155,0.15227274753153325
120,0.1447619384303689,0.1541368854790926
121,0.14279312177747489,0.17048054948449134
122,0.14238847866654397,0.1843332451581955
123,0.15032279809564353,0.15867298178374767
124,0.142316616371274,0.14981429748237132
125,0.1410143343284726,0.15845595106482505
126,0.14406102108210325,0.17087853208184242
127,0.14093463764339687,0.20061787128448486
128,0.12349354902654887,0.14109369486570358
129,0.12218956670165063,0.1420530341565609
130,0.12525280468910932,0.16115189358592033
131,0.12126982312649488,0.14665502965450286
132,0.12214770086109639,0.14060489267110823
133,0.12154798494279384,0.14814198397099973
134,0.12263180562853813,0.1420153657346964
135,0.12199427655339241,0.14609281308948993
136,0.12150917097181081,0.13773915044963359
137,0.1228719461634755,0.15159869886934757
138,0.12115798707306386,0.1474750665575266
139,0.1197909928932786,0.1505729538202286
140,0.12041630933433771,0.13793135970830916
141,0.11857125759869815,0.14434882298111915
142,0.1211993294507265,0.13706036500632762
143,0.1199336684346199,0.13813711650669575
144,0.11955520138889551,0.13835561260581017
145,0.11932618463784456,0.13696797870099545
146,0.120487026527524,0.13839823007583618
147,0.1187652882784605,0.15107492931187153
148,0.11936368329077959,0.13904979705810547
149,0.11767402087897062,0.15342197619378567
