epoch,train_mae,val_mae
0,10.4988769134589,5.666261825561524
1,4.804676321755468,3.982761001586914
2,4.135997350237011,3.658154993057251
3,3.6593614130948495,3.2833351516723632
4,3.451368774987955,3.4409643840789794
5,3.246776914174578,2.917050313949585
6,2.96033300551693,3.0756077098846437
7,2.75644057936373,2.4681072425842285
8,2.5613539071209663,2.5380179595947268
9,2.5599077127676093,2.30744815826416
10,2.389675172029343,2.7503877449035645
11,2.235954053634036,2.263251609802246
12,2.120989339541545,2.0505436277389526
13,2.154980829331727,2.107227072715759
14,2.0377555853497666,1.9868839359283448
15,1.9694983959197998,2.056266164779663
16,1.8975968076064524,1.7955536079406738
17,1.797973212942613,1.515476155281067
18,1.7682303527815153,1.5869721841812134
19,1.7175926729641129,1.6401913499832153
20,1.7020781894700716,1.495358419418335
21,1.6167130712914255,1.7068086814880372
22,1.5679551046506492,1.3716878700256347
23,1.5259969920183705,1.3190599250793458
24,1.4976437239520317,1.296443133354187
25,1.4678844593267526,1.3741989612579346
26,1.4024163015120852,1.2253995847702026
27,1.3779611840712285,1.4261993551254273
28,1.3558163273650987,1.2579433917999268
29,1.3023266222624652,1.2384103965759277
30,1.3534993956574297,1.295810661315918
31,1.2431954409168884,1.1292343521118164
32,1.20823515094487,1.174958176612854
33,1.2006921826210697,1.1036209201812743
34,1.167807272050233,1.1403196477890014
35,1.1466482112892962,1.0408464288711547
36,1.1365398975600183,1.0763574504852296
37,1.0920853920742475,1.02734206199646
38,1.0852110211828114,1.0217231273651124
39,1.0735710115559334,1.0209801912307739
40,1.0486532027742503,1.0682172250747681
41,1.0451634842737587,1.0077859497070312
42,1.0295210227502132,0.9895506715774536
43,1.0121065842366852,0.969255976676941
44,1.0069534008481862,0.9639982318878174
45,0.9955214752560169,0.948431396484375
46,0.9896236098973097,0.9507521533966065
47,0.9843037587351504,0.9421426105499268
48,0.9798779851567428,0.9419006490707398
49,0.9789074316488958,0.9410984659194946
50,1.7364492996604042,1.305177059173584
51,1.5331388136981863,1.5921695804595948
52,1.4121206650691749,1.7634316349029542
53,1.4902427212326927,1.3479506015777587
54,1.418943180447131,1.1743812990188598
55,1.360119005747601,1.3668034315109252
56,1.4389157284677556,1.4341882610321044
57,1.4746366612679136,1.4516063499450684
58,1.3062148131100477,1.1463696002960204
59,1.2476828161594087,1.2181529092788697
60,1.316269791759221,1.1810835695266724
61,1.306028774881785,1.2391141176223754
62,1.2736495933701506,1.2155232858657836
63,1.2434886741427194,1.178452968597412
64,1.2081975805020966,1.02295738697052
65,1.2464452465023614,1.1295291900634765
66,1.2291890319469756,1.0175157642364503
67,1.1875791111878589,1.374119577407837
68,1.15580402908072,1.034135627746582
69,1.1558247704421525,1.2711559867858886
70,1.1148904303533842,1.0587362766265869
71,1.1352679128140475,0.9961587905883789
72,1.164460889006083,1.3321673154830933
73,1.0950278560672186,1.3227757835388183
74,1.1379234964868663,1.1702333831787108
75,1.1031439409846753,1.0428708219528198
76,1.0537828887458396,0.9077141380310059
77,1.0134912882230978,1.0878236389160156
78,1.0148306837124108,1.1246741676330567
79,1.0002354077533282,0.9400647258758545
80,1.0065043120257622,0.9628736972808838
81,0.9097769550517597,0.9125347518920899
82,0.9571159608596194,1.0416216897964476
83,0.9167965038687782,0.9289565849304199
84,0.9383756871772023,1.2246325159072875
85,0.9482938531225762,0.8793631935119629
86,0.9034752434333869,1.0376439714431762
87,0.90146707222525,0.9527230978012085
88,0.8787045927174324,0.8890263605117797
89,0.8219728860179935,0.8269169902801514
90,0.8409392390630942,0.9793667650222778
91,0.917885495498117,0.8395225381851197
92,0.8217759580738777,0.787604250907898
93,0.8220368660656752,0.8557543396949768
94,0.816285690375134,0.7615317511558533
95,0.7897343044787382,0.7243226981163025
96,0.7479623872621924,0.7089260053634644
97,0.7397439326860208,0.828323860168457
98,0.7373808959944058,0.9059832715988159
99,0.7402737003512088,0.7369264078140259
100,0.7245852087451293,0.6781756091117859
101,0.7265922290033999,0.9714830303192139
102,0.6863144472637007,0.7556520891189575
103,0.7095718325766842,0.7102358245849609
104,0.6931092791852698,0.7779508757591248
105,0.6679039017289086,0.744846248626709
106,0.6558896305814254,0.7192967557907104
107,0.6537574885693271,0.6688023686408997
108,0.6478862237613813,0.6408113932609558
109,0.6384319415134666,0.5900069546699523
110,0.62354564271142,0.6657888174057007
111,0.598273590602706,0.7230358409881592
112,0.6157467117351768,0.650516369342804
113,0.6020340782351199,0.6208321714401245
114,0.5971829582632115,0.6009756660461426
